group_id,post_id,text
secrets_of_teachers,5873519,"Здравствуйте. В начале июля должна уйти в отпуск по БиР, очередной отпуск начинается с 01.07 (56 дней), отпускные у нас начисляются за 3 дня до выхода в отпуск. Могу ли я получить отпускные и уйти в очередной отпуск, а через несколько дней уйти в отпуск по БиР? 
Правильно ли я думаю, что нет основания не начислить мне отпускные, ведь документа на отпуск по БиР в бухгалтерии еще не будет. И могу ли я догулять отпуск сразу после отпуска по БиР, с учетом что он уже будет оплачен."
secrets_of_teachers,5873493,"Здравствуйте! Предлагают ставку секретаря совместить со ставкой учителя (18 часов). Кто то может поделиться опытом, соглашаться или нет, какие есть минусы?"
secrets_of_teachers,5873492,"Добрый день!
Работаю по основной должности педагог-психолог. Еще веду внеурочную деятельность по биологии. (Соответствующее образование для каждой должности имеется). Есть доп.соглашение на внутреннее совместительство, в котором указана должность «учитель по внеурочной деятельности». Верная ли эта формулировка должности? В номенклатуре должностей педагогических работников такого нет"
secrets_of_teachers,5873380,"Добрый день! Подскажите, пожалуйста , ребенка сейчас перевели на дом обучение, 11 класс. Мама не хочет, чтобы учителя посещали их дом, а по возможности чтобы проводили уроки дистанционно или давали задания. Возможно ли это?"
secrets_of_teachers,5873341,"Добрый день, уважаемые коллеги. Я МС, русский язык. В преддверии экзаменов в 9 классе появляется нервное напряжение😀 
Вопрос первый: какова статистика повышения оценок на ОГЭ? Например, если ребенок учится на 3, а экзамен пишет на 4, соответственно, в аттестат пойдет 4, у вас было такое? Реальная ли это вообще ситуация? И какие её последствия?
 Спрашиваю, так как дети мои ходят на доп занятия и знания есть, но пробники пишут на 2/3…четвертные оценки тоже 3
Очень хочется, чтобы написали как можно лучше. 
Вопрос второй: как помочь детям, у которых в голове нет знаний? Чтобы они дотянули хотя бы до 3… научила писать изложение, эссе, отрабатываем тестовую часть постоянно… но эта грамотность с ее сумасшедшей разбалловкой… все правила русской орфографии, грамматики, пунктуации просто невозможно охватить за год подготовки к экзамену…
Поделитесь пожалуйста советом, может быть, какие-то рекомендации дадите. Я в отчаянии и ужасе, а ведь еще только конец марта🤪🤪"
secrets_of_teachers,5873340,"Коллеги, нужна помощь, прошу проконсультировать.
Ситуация следующая. 
Я обучаюсь по программе магистратуры. С 31 марта по 19 апреля пришла официальная справка-вызов. Учебный отпуск у меня оплачиваемый. 
Но! С 14 апреля мне должны открыть больничный по беременности и родам. 
Бухгалтерия не знает как поступить, ведь сразу в два отпуска работодатель мне предоставить не может. 
У кого была похожая ситуация? Как вы поступили? По новому закону отодвинуть отпуск по беременности и родам нельзя."
secrets_of_teachers,5873302,"Добрый день. Здесь, наверняка, есть опытные мамы и грамотные бухгалтеры)) ситуация такая - в настоящее время я нахожусь в отпуске по уходу за ребенком. В апреле ребенку исполняется 1,5, я планирую уйти в ежегодный оплачиваемый отпуск, а потом далее в отпуск по уходу за ребенком. Я работаю в СПО, договор истекает в конце августа, если я не уйду в отпуск, то мне выплатят компенсацию за неотгуленные дни. Вопрос - сумма отпускных будет одинаковой и при уходе в ежегодный оплачиваемый отпуск, и при выплате компенсации? Не знаю, как лучше поступить с финансовой стороны - уйти в ежегодный оплачиваемый отпуск или дождаться выплаты компенсации."
secrets_of_teachers,5873208,"Здравствуйте. Я работаю в СПО. На днях столкнулась с открытым пренебрежением ко мне и моему предмету со стороны студентки. Реагировала на её выпады спокойно, нейтрально. Оценки выставила за отсутствие работы (единицы). Девушка выдавала все свои мысли обо мне громко, якобы общаясь с подругами. 

Как быть в подобной ситуации?"
secrets_of_teachers,5873104,"Здравствуйте. Расскажите, как вы набираете детей в группы дополнительного образования, например, в домах творчества, как начинать, если это первая работа в данной области (опыт учителем имеется, небольшой) - это самый главный вопрос. Как проходит работа, какие сложности возникают и как строится ваш рабочий день. Вопрос з/п не интересует, по личным причинам. Буду благодарна за подробные ответы.
Пожалуйста, анонимно."
secrets_of_teachers,5873070,"Я работаю учителем начальных классов до конца июня и с сентября выходит женщина из декрета, вместо которой я работаю. 
Будет ли разница, если я уволюсь в конце июня? Получу ли я все свои отпускные? Или все же лучше написать в отпуск и последующим увольнением уже в конце августа?"
secrets_of_teachers,5873018,"Добрый день!
Уважаемые коллеги, такой вопрос.
Сейчас я работаю на 1,5 ставки, преподаю индивидуально, и это более чем меня устраивает.
Но есть большая вероятность, что со следующего учебного года увеличат нагрузку.
Скажите, пожалуйста, ведь у меня есть законные основания просить руководство о сохранении нагрузки? С бóльшим количеством часов не справлюсь — уже пробовала, очень быстро заканчиваюсь. И здоровье — тоже.
Вопрос, возможно, очень глупый, и я читала ТК РФ, но, видимо, не добралась до нужной статьи.
Заранее Вас благодарю!"
secrets_of_teachers,5872931,"Уважаемые коллеги, здравствуйте!Всех с наступившими каникулами.
Поделитесь опытом,у кого было расформировывание класса в течение учебного года.
У нас один из параллели 8х раскидывают на следующей год.
Как остальным классным руководителям помочь адаптироваться детям и родителям, когда собрание провести после приказа и т.д."
secrets_of_teachers,5872828,"Добрый день. У меня во 2 классе  ребенок прошел ПМПК. В заключении написано: адаптированная программа 7.1 общего образования для детей с зпр.  Рекомендованы занятия с логопедом, психологом и дефектологом. Дефектолога в школе нет. Мама говорит, что на комиссии ей сказали, что пусть тогда учитель заменит его занятия. Обратилась к руководству школы, получила ответ: да 1 час в неделю во время внд или неосновного предмета( например ИЗО). Никакой дополнительной оплаты за это не предусмотрено, т.к. это будет в рабочее время.
Про адаптированную программу согласна.
Но закрались сомнения, что учитель вообще должен заниматься дополнительно с ребенком. Тем более без дополнительной оплаты."
secrets_of_teachers,5872827,"Здравствуйте, коллеги! Ситуация актуальная соседи московских учителей: коллега готовит к ЕГЭ 11 класс, но планирует уволиться в апреле. Результаты экзамена будут слабые, отчасти поэтому коллега и увольняется. Я веду в классах с 7-9. Вопрос заключается в том, что может ли школа повесить результаты на меня в базе рейтинга мцко? И могу ли я принять защитные меры (обратиться в комитет, пруфы из расписания), если школа так сделает?"
secrets_of_teachers,5872561,"Коллеги, поделитесь какие у вас критерии оценивания четвертных оценок, в начальной школе. У нас как я понимаю 0,90 все что выше это оценка лучше., ниже-хуже. 
Но коллеги из других школ называют кто то 0,66, кто то 0,50. Я в расстерянности..."
secrets_of_teachers,5872429,"Добрый день. Коллеги, помогите, пожалуйста, советом, так как я совсем не разбираюсь в данном вопросе. Сейчас я нахожусь на больничном по беременности и родам. 28 числа должна уйти в отпуск по уходу за ребенком до 1,5 лет. Но мне секретарь написала, что я могу написать заявление на основной отпуск, чтобы получить отпускные по моему доходу сейчас (и сказала, что тогда отпускные выйдут по сумме больше). У меня моего основного отпуска на данный момент накопилось 30 дней. Но тогда получается, что в отпуск по уходу за ребенком я уйду позже и, следовательно, начну на месяц позже получать пособие (потеряю один месяц этой выплаты). Не хотелось бы терять в деньгах. Может кто-то был в такой же ситуации, как вы поступали? Как много я потеряю отпускных, если уйду в основной отпуск после 3 лет декрета? 
Всем спасибо за ответы☀️"
secrets_of_teachers,5872428,"Коллеги, очень нужна ваша помощь. Прошу не тыкать меня в ошибки, тороплюсь, ещё и на эмоциях после очередных звонков любящих родителей своих дитачек.
Ситуация такая: я участвую в программе возврата части средств по ипотеке учителям в селе. Каждый год я пишу расписку , что обязуюсь отработать 5 лет. Осталось еще 2. А меня уже не осталось. Вопрос в том, как можно обойти это обязательство и уволиться. И заставят вернуть всю сумму, или пропорционально отработанному времени"
secrets_of_teachers,5872276,"Коллеги, какой документ регламентирует, что учитель русского языка не имеет права быть сопровождающим на ОГЭ по русскому языку. Я являюсь классным руководителем в этом классе. На ППЭ я не нахожусь."
secrets_of_teachers,5872275,"Здравствуйте, можно анонимно, пожалуйста!)
Когда читала посты, подобные моему, всегда была четкая позиция, и отсутствовали муки совести, но теперь сама в таком положении, и, видимо, нужна поддержка.
С мужем хотели второго ребенка еще год назад, но никак не получалось. Решили отпустить ситуацию. Вот, один месяц назад мы переехали в новый город, и я устроилась в школу. Сразу дали мне «проблемных» первоклашек, так как их учитель как раз уехала. За эти, по факту, 3 недели работы полностью решила вопрос с дисциплиной, наладила контакт с родителями, началась потихоньку положительная динамика, и узнала….беременна. Очень рада, но…начались муки совести. На меня были надежды, но я, не успев толком взять класс, скоро их оставлю."
secrets_of_teachers,5872019,"Здравствуйте, коллеги!
В августе выхожу на работу после отпуска по уходу за ребёнком.
Классного руководства не будет. Веду математику.
Продумываю свод правил и речь для детей на уроке и для родителей на собрании. Так много всего нужно обговорить. Есть мысль часть информации родителям скинуть через классного руководителя, чтобы не смотрели зверем на меня на собрании с мыслью ""когда же ты уйдёшь"", не хочу очень долго вещать.

Так вот. Боюсь упустить что-то важное. Можете поделиться, какие бы правила вы озвучили новым для вас ученикам и их родителям? Каких правил вы придерживаетесь?"
secrets_of_teachers,5872018,"Пожалуйста анонимно. Уважаемые коллеги, как в ваших школах обстоят дела с оплатой за сложность / вредность предмета, оплатой проверки тетрадей. Правильно ли я понимаю, что учителям иностранного языка например платят за проверку тетрадей меньше из-за того, что изначально предполагается делить классы на группы ? И тогда как бы учителю придется проверять тетрадей меньше? Но что делать, если классы не делятся совсем, сидят по 25-30 человек в каждом классе, уроков по 2-3 в неделю, а за проверку тетрадей учитель иностранного языка получает 700 рублей в месяц, а учитель русского языка- 4000 в месяц. Как и где можно изменить этот коэффициент? И почему вредность и сложность предметов разная, кем это регулируется? Буду благодарна всем за ответы."
secrets_of_teachers,5871845,"Коллеги, ситуация такая: в моём классе у ученика появилась спецгруппа Б (только недавно прошёл диагностику в областной больнице и согласно рекомендациям врача имеет справку). Преподаватель физкультуры настаивает, что на уроках он должен выполнять всё то, что он может. Хотя, насколько я поняла, покопавшись в документах, спецгруппа Б - это фактически полное освобождение от занятий (пусть с посещением теоретических занятий, пусть с присутствием на остальных уроках, но полностью без нагрузки). Назначенный ЛФК дома выполняется, бассейн по направлению присутствует в жизни ребёнка. Подскажите, пожалуйста, какие официальные документы регламентируют этот вопрос?"
secrets_of_teachers,5871843,"Уважаемые коллеги, вопрос следующий. С начала 4-й четверти уеду в другой город на сессию, буду брать учебный отпуск на целых три недели. В это же время другой учитель по моему предмету уходит на больничный по беременности и родам, и её часы я до конца года забираю на себя. Заменить нас особо некем, в связи с чем возникает вопрос по накоплению оценок. Могу ли я задавать домашние задания в дневнике и требовать их выполнения за время своего отсутствия? И имею ли я право выставлять ""двойки"" за невыполненное или несвоевременно выполненное домашнее задание? Всем спасибо."
secrets_of_teachers,5871539,"Коллеги, вопрос к тем, у кого нет своего кабинета, как вы организовываете свой ""быт"" в школе. Если работаете с ""окнами"", где их проводите? Где храните материалы - на работе, дома? 

Из моих ""лайфхаков"": все книги только в электронном виде (учебники, методички), для этого купила планшет. Удобно, на нем же и ЭЖ всегда в доступе. Работы все печатаю. Да, расход бумаги сумасшедший, но хотя бы не таскаю пакеты с тетрадями. 
Огорчает, что негде хранить наработки (распечатки тестов, раздаток и прочего) - по сути все печатаю на один раз и отдаю детям с концами... но как есть 

И хотя я минимизировала ""ручную кладь"", как я называю весь свой ежедневный багаж, все равно иногда хочется обзавестись телегой как в магазине 😁 В сумке таскаю с собой пол квартиры: всякие мелочи ""на всякий случай"", планшет, зарядка, флешка, usb-хаб (портов на компьютере вечно мало), ежедневник, листочки-материалы для учеников... эх, а так хотелось бы систематизировать все это в одном кабинете..."
secrets_of_teachers,5871537,"Здравствуйте уважаемые учителя! Как Вы думаете, если в классе сменился учитель(не классный руководитель), нужно ли говорить родителям причину этой смены. Прежний учитель продолжает работать в школе. Аноноимно."
secrets_of_teachers,5871351,"Здравствуйте) Я мс)
Скажите пожалуйста, кто должен убирать класс( поднимать бумажки с пола, подметать и т.д.), если нет классного руководства и вообще нет кабинета ( хожу по разным)."
secrets_of_teachers,5871349,"Коллеги, добрый вечер! Если среди нас есть психологи, пожалуйста, прошу ответа на такой вопрос: тест Векслера, по которому тестируют детей на пмпк , - от какого года его последняя редакция?"
pedagog_rf,99966,"Вопрос к биологам и химикам на тему лабораторных работ. В этом году я взяла рабочие программы с конструктора, не убирая ни одной лабораторной. 
С какими проблемами я столкнулась: 
1) я упахалась их проверять; 
2) много важных моментов записано в тетрадях для лабораторных работ, а они всегда у меня; 
3) некоторые работы настолько элементарные, что мои ученики, судя по журналу, просто отличники. 
 
Подумала о том, как скорректировать рабочие программы, что бы в следующем году избавиться от этих проблем. 
 
Я думаю, что большую часть практических/лабораторных работ просто нужно убрать. Оставив минимум. Что думаете по этому поводу, коллеги? 
 
Анонимно, пожалуйста"
pedagog_rf,99960,"Когда я стала «плохим» репетитором, это принесло мне более 1000 учеников

Мой старт в репетиторстве начался с гладильной доски в общежитии, где я проводила уроки по химии за ноутбуком по 500 рублей/час. За первые месяцы я прошла весь «ад репетитора» лично:

– не брала предоплату
– сталкивалась с переносами и отменами за 10 минут до начала урока
– моталась к ученикам по пробкам через полгорода
– боялась поднять цены «а вдруг мои ученики уйдут, а новых я не найду?»
– теряла учеников после первых занятий
– и не понимала, как создать постоянный поток новых и умудриться их удержать

Это продолжалось около 4 лет.

Пока я наконец не поняла, что быть «хорошим» репетитором – значит быть бедным репетитором. И начала ломать систему, устанавливая свои правила.

Как ни странно, это не только не отпугнуло учеников, но и быстро запустило вокруг меня сарафанное радио.

Результат:

Всего за 1 год репетиторство для меня превратилось из подработки в онлайн-школу, где я за последующие 4 года обучила более 1000 учеников и дошла до годовой выручки в 14 млн рублей.

Сейчас я помогаю другим репетиторам работать меньше, а зарабатывать больше.

Город вашего проживания и предмет, которому вы обучаете – значения не имеют.

У меня есть пример ученицы, которая на репетиторстве по иностранному языку сделала за август 350 000 руб. и продолжила свой финансовый рост в новом учебном году.

Другой ученик, тренер и педагог по шахматам, применил всего 3 простых инструмента и заработал только за март 336 000 рублей.

На мастер-классе «Как репетитору удержать доход» я покажу вам больше 20 инструментов, которые точно стоит внедрить в новом учебном году.

Участие бесплатное.

Регистрируйтесь на мастер-класс и забирайте подарок: «20,5 инструментов для репетитора, чтобы мотивировать учеников делать домашку, быть внимательными на уроке и улучшать результаты!»

Для участия:

1) Просто переходите по этой ссылке (в группе доступа на вебинар нет, это закрытое мероприятие):
https://vk.com/app6622219_-174693867#themeId=28860&utm_campaign=market&utm_content=1713959806&utm_source=vk&utm_medium=cpc&utm_term=market-1713959806

2) Жмите кнопку «Завершить регистрацию»

Ваш гайд и полная программа мастер-класса сразу придут в личку.

Станьте тем репетитором, которого рекомендуют, которому пишут крутые отзывы и к которому ребята неделями ждут шанс записаться на занятия – независимо от их стоимости.

После этого мастер-класса вы перестанете бояться потерять учеников.

Используйте его как «отсечку», когда можно ввести нововведения и к осени плавно перейти на новую модель работы с учениками, новыми форматами занятий и ценами.

Регистрация завершается, поторопитесь: https://vk.com/app6622219_-174693867#themeId=28860&utm_campaign=market&utm_content=1713959806&utm_source=vk&utm_medium=cpc&utm_term=market-1713959806

Мест на мастер-классе 50.
Если переходите по ссылке выше, а доступа нет – значит вы опоздали, набор репетиторов завершен."
pedagog_rf,99951,"Уважаемые учителя, подскажите пожалуйста, какой сборник задач на логику по математике лучше приобрести для 5 класса? 
Анонимно.🗣"
pedagog_rf,99914,"Здравствуйте. 
Работаю первый год. Вообще не было никакого опыта работы с такими большими коллективами. У нас в классах по 33-35 человек. Понятное дело, первое время, не зная, как себя вести, поставила себя не очень правильно, не так строго, как хотелось бы. И не знаю, как быть. Дети взрослые: 14-15 лет. На мои требования отвечают, мол, с самого начала себя так поставили, что теперь от нас хотите? Я даже не знаю, как быть в такой ситуации. У кого какой есть опыт?
Я, честно говоря, сперва была в шоке, потому что в первый день, когда я пришла трудоустраиваться, меня сразу поставили на уроки, и у меня не было ничего: ни фамилий детей, ни журнала, ни материалов, ни конспектов. Вспоминаю как страшный сон. Но нужно исправлять что-то здесь и сейчас. 

Анонимно, пожалуйста."
pedagog_rf,99902,"Можете посоветовать хорошие курсы по growth hacking, product management, user story mapping, customer journey mapping, agile, бирюзовым организациям, разработке и внедрению KPI, а также по user experience?
Как думаете, если у человека 5 лет опыта работы учителем английского, реально ли освоить эти темы и потом успешно работать в компании?
Анон"
pedagog_rf,99823,"Здравствуйте! 
Я МС, один из основных предметов, с начала этой четверти наблюдаю следующую картину, в 2х из 6 классов, есть дети, которые намеренно не посещают мои уроки, в одном из классов 2 человека, в другом 4. Я вижу их на переменах, могут даже в класс ко мне зайти с другим классом, но на свои уроки не приходят, всегда есть отговорки. Дети слабоуспевающие, не только по моему предмету. Когда всё-таки приходят, я их не отчитываю, 2ками не закидываю, или это наоборот неправильная реакция? Возможно боятся испортить средний балл, замечаю весь год, что под конец каждой четверти многие, даже хорошисты и отличники начинают пропускать, боясь испортить оценку, один мальчик мне так и сказал, причём они так делают с согласия родителей. Но меня совсем не устраивает такое поведение, идёт объяснение новых тем, закрепление навыков, они потом ничего не знают, ничего не понимают, пропустив неделю, а то и более занятий отрыв уже очень ощутимый. Как с таким бороться, оценки за четверть предварительные выставляются за 2 недели (требование администрации). Как бороться с теми кто специально не посещает занятия (6 человек)? Чувствую себя виноватой, что они не хотят идти ко мне на уроки.

Анонимно 🗣"
pedagog_rf,99807,"Добрый день, коллеги! 
Поделитесь, пожалуйста, кто уходил в административный отпуск на 1 год, отработав 10 лет? 
Во время отпуска нет вообще никаких выплат? И если во время административного отпуска уйти, например, на больничный, можно ли рассчитывать на какие-либо выплаты?

От подписчицы 🗣"
pedagog_rf,99779,"Коллеги, добрый день! Прошу совета. Ситуация: проблема с почерком. 
Предыстория такая: ушла в декрет, и существенно сократилось рукописное письмо. Почерк прям подпортился, стало даже как-то не по себе, непривычно 😅. Думала выделять время писать, может даже что-то по типу прописей приобрести. Но зимой произошла травма руки, и очень длительный период я ей вообще ничего не делала. Пишу теперь еще хуже, чем было. 
Что посоветуете? Просто писать? Может тренажеры есть прям хорошие/правильные? 
Нагрузки на руку допускаются, хоть пока и дозировано. Но делать то что-то надо…

Анонимно 🗣"
pedagog_rf,99758,"Здравствуйте! Подскажите, может ли администрация школы направить меня на курсы повышения квалификации (дистанционные) в период отпуска по уходу за ребенком? Курсы начинаются 19 мая, а на работу я выхожу из отпуска по уходу за ребенком 26 мая.

Анонимно 🗣"
pedagog_rf,99714,"Добрый день, коллеги! Я - молодой педагог. 
Подскажите, могут ли сделать выговор исходя из следующей ситуации. 
Я периодически выхожу на больничный. В школе помимо уроков веду кружок. О том, что занятия отменяются не предупреждаю родителей, так как на больничном с температурой - это последнее о чем я думаю. Есть одна мама, которая этим крайне возмущена. Могут ли за это сделать выговор, учитывая, что я на официальном больничном? Как я понимаю, это мама будет жаловаться и пойдёт дальше. Спасибо! 

Анонимно."
pedagog_rf,99703,"Анонимно. Пожалуйста, опубликуйте. Вопрос от родителя. У нас многие недовольны учителем ( требовательная, строгая, не идёт на поводу у родителей). Недовольны родители ""слабых"" детей, которых заставляют дополнительно заниматься. Вопрос вот в чем. Тк родители не могут подстроить под себя учителя, многие уходят в другие классы. Как нам помочь учителю и не допустить расформирования класса?

От подписчицы 🗣"
pedagog_rf,99701,"2-дневный базовый курс по каллиграфии для учителей начальных классов. Вход свободный

– Как всего за 30 занятий поставить ребенку красивый почерк.
– Освоить новую специальность «Учитель каллиграфии».
– Получать дополнительный доход на преподавании каллиграфии.

Ведь сегодня популярность каллиграфии среди родителей дошколят и школьников растет в геометрической прогрессии.

Потому что каллиграфия прививает:
– усидчивость
– внимательность
– концентрацию внимания
– успокаивает нервную систему

Она увеличивает скорость письма без потери качества. Ребенок пишет быстро, красиво, аккуратно. Без помарок и грязи в тетради.

А, значит, и с успеваемостью у такого ребенка все хорошо.

Спрос всегда порождает предложение.

Родителям нужны репетиторы по каллиграфии. Они готовы хорошо платить за уроки.

Им нужны вы! Ваши знания и умения.

Приходите на мини-курс “Учитель каллиграфии”, узнайте подробнее о самой методике, ваших выгодах от профессии и перспективах финансового роста.

Мини-курс для вас проведет Регина Казарян.
– Автор методики интеллектуального развития и скорочтения для детей 4–12 лет.
– Автор онлайн-курсов «Скорочтение: перезагрузка мозга» и «PRO.память».
– Эксперт в области развития памяти.
– Владелица сети школ скорочтения с 2013 года.
– Сертифицированный тренер по адаптивным технологиям.
– Педагог-психолог развития.

Регистрация на мини-курс по ссылке:

https://read23.ru/calligraphy?utm_source=mp&utm_medium=f32&utm_campaign=k2t773&utm_content=k6&utm_term=calligraphy

Поспешите! Количество мест ограничено."
pedagog_rf,99675,"Всероссийская олимпиада ко Дню семьи
«Традиции и современность» (6+)
Приглашаем всех желающих принять участие в онлайн олимпиаде!

Страница мероприятия - https://nto-prosvet.ru/tradiciya25/

Участниками Всероссийской олимпиады могут быть все желающие.

Выполнить задания олимпиады можно до 22.05.2025
Результаты олимпиады: 26.05.2025
Участие в олимпиаде бесплатное!

Всем участникам будут подготовлены бесплатные Сертификаты. Возможность получить именные Дипломы Победителей.

Подробности — в прикрепленном информационном письме."
pedagog_rf,99667,"Пожалуйста, анонимно. Здравствуйте! Подскажите, сохраняются ли выплаты молодому специалисту в следующей ситуации: окончила колледж по специальности учитель начальных классов, поступила на очное в университет на учителя русского языка и литературы. Сейчас на 4 курсе. Директор школы, в которой я проходила сейчас практику, зовёт работать с 5 курса учителем русского/литературы, но во всех регионах ситуация разная и тоже затрудняется ответить, потеряю ли я выплаты МС, если начну работать по факту до получения диплома? И что с момента выпуска из колледжа прошло уже 4 года. Если это важно, то в университет поступила сразу после колледжа, то есть разрыва в обучении не было, нигде до этого официально не работала. 
И следующий вопрос: можно ли брать студента на работу на полную ставку? Пожалуйста, подскажите, знающие люди! 
Мурманская область!

От подписчицы 🗣"
pedagog_rf,99653,"Всем здравствуйте. Недавно узнала, что муж может уйти в отпуск по уходу за ребенком и оформить пособие, даже в том случае, если он пробудет в этом отпуске 1 день и выйдет на работу на условиях полного рабочего дня, пособие сохраниться. Я в свою очередь ухожу в отпуск по уходу за ребенком без выплаты пособия? Может быть кто то сталкивался с такой ситуацией, как это все оформляется, какие документы(заявление, справку с работы мужа?) мне нужно будет предоставить? (в нашей бухгалтерии ещё не сталкивались с таким) Прошу анонимно🗣"
pedagog_rf,99647,"Как превратить умножение в игру. Бесплатно для педагогов!

Забирайте авторскую методику обучения таблице умножения без зубрежки.
На бесплатном мини-курсе мы покажем:
1. Как любой ребенок может освоить таблицу умножения за 10 уроков.
2. Как вам стать сертифицированным тренером по этой методике.

https://read23.ru/table_faq?utm_source=mp&utm_medium=ft32&utm_campaign=k14t834&utm_content=k4_z2&utm_term=table

А также разберем:

- Почему дети испытывают сложности с таблицей умножения.
- Главные ошибки в методиках преподавания.
- Лайфхаки и приемы для понимания и запоминания.
- Как объяснить смысл умножения и деления просто и понятно.
- Как автоматизировать навык и повысить скорость вычислений.
- Как стать тренером курса и начать обучать детей (очно и онлайн).

Все материалы уже готовы — берите и применяйте!

Насколько актуальна эта тема?

Очевидно, что таблицу умножения должны знать все школьники.

Потому что это база для более сложных областей математики — например, действий с дробями.

Даже «бытовую» задачу в ЕГЭ школьнику не решить без знания таблицы умножения!

Но знание таблицы умножения — это не только про математику!

Это развитие памяти и логики, повышение уверенности в своих силах.
И конечно, рост успеваемости в школе.

Сегодня грамотные педагоги — тренеры по таблице умножения — ценятся особенно высоко.

Родители охотно инвестируют в такие занятия, ведь обычные школьные методы часто оказываются неэффективными.

Сколько можно слушать от учителей одни и те же жалобы: «Не запоминают», «Путают простые примеры», «Не могут решить элементарные задачи»?

Пора менять подход!

Система Регины Казарян — это ваш шанс:

- Помогать детям учиться легко и с интересом.
- Внести вклад в их будущие успехи.
- Освоить востребованную методику и начать зарабатывать.

Успейте зарегистрироваться сегодня — https://read23.ru/table_faq?utm_source=mp&utm_medium=ft32&utm_campaign=k14t834&utm_content=k4_z2&utm_term=table

И получите подарок: чек-лист «Экспресс-диагностика знаний сложения и основ умножения»."
